dnarun_name	germplasm_name	germplasm_pedigree	germplasm_type	germplasm_par1	germplasm_par1_type	germplasm_par2	germplasm_par2_type	dnasample_sample_group	dnasample_sample_group_cycle
A2017WSC21-04	IR132013	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1029	RP		
A2017WSC21-05	IR132013	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1029	RP		
A2017WSC21-06	IR132013	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1029	RP		
A2017WSC21-07	IR132013	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1029	RP		
A2017WSC21-08	IR132013	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1029	RP		
A2017WSC21-09	IR132013	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1029	RP		
A2017WSC21-10	IR132013	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1029	RP		
A2017WSC21-11	IR132013	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1029	RP		
A2017WSC21-12	IR132013	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1029	RP		
A2017WSC25-01	IR132017	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1908	RP		
A2017WSC25-02	IR132017	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1908	RP		
A2017WSC25-03	IR132017	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1908	RP		
A2017WSC25-04	IR132017	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1908	RP		
A2017WSC25-05	IR132017	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1908	RP		
A2017WSC25-06	IR132017	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1908	RP		
A2017WSC25-07	IR132017	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1908	RP		
A2017WSC25-08	IR132017	IR10N105/IR72903-121-2-1-2//IR05N412	F1	IR14A295	DP	IR15A1908	RP		
A2017WSC27-01	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-02	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-03	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-04	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-05	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-06	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-07	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-08	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-09	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-10	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-11	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-12	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-13	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-14	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-15	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-16	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-17	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-18	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-19	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-20	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-21	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-22	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-23	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC27-24	IR132019	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1169	RP		
A2017WSC28-01	IR132020	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1659	RP		
A2017WSC28-02	IR132020	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1659	RP		
A2017WSC28-03	IR132020	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1659	RP		
A2017WSC28-04	IR132020	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1659	RP		
A2017WSC28-05	IR132020	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1659	RP		
A2017WSC28-06	IR132020	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1659	RP		
A2017WSC28-07	IR132020	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1659	RP		
A2017WSC28-08	IR132020	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1659	RP		
A2017WSC28-09	IR132020	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1659	RP		
A2017WSC28-10	IR132020	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1659	RP		
A2017WSC28-11	IR132020	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1659	RP		
A2017WSC28-12	IR132020	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1659	RP		
A2017WSC3-01	IR131995	IRBB64/IR03A477//IRRI154	F1	IR15A1908	DP	IRBB66	RP		
A2017WSC3-02	IR131995	IRBB64/IR03A477//IRRI154	F1	IR15A1908	DP	IRBB66	RP		
A2017WSC3-03	IR131995	IRBB64/IR03A477//IRRI154	F1	IR15A1908	DP	IRBB66	RP		
A2017WSC3-04	IR131995	IRBB64/IR03A477//IRRI154	F1	IR15A1908	DP	IRBB66	RP		
A2017WSC3-05	IR131995	IRBB64/IR03A477//IRRI154	F1	IR15A1908	DP	IRBB66	RP		
A2017WSC3-06	IR131995	IRBB64/IR03A477//IRRI154	F1	IR15A1908	DP	IRBB66	RP		
A2017WSC3-07	IR131995	IRBB64/IR03A477//IRRI154	F1	IR15A1908	DP	IRBB66	RP		
A2017WSC3-08	IR131995	IRBB64/IR03A477//IRRI154	F1	IR15A1908	DP	IRBB66	RP		
A2017WSC3-09	IR131995	IRBB64/IR03A477//IRRI154	F1	IR15A1908	DP	IRBB66	RP		
A2017WSC3-10	IR131995	IRBB64/IR03A477//IRRI154	F1	IR15A1908	DP	IRBB66	RP		
A2017WSC3-11	IR131995	IRBB64/IR03A477//IRRI154	F1	IR15A1908	DP	IRBB66	RP		
A2017WSC3-12	IR131995	IRBB64/IR03A477//IRRI154	F1	IR15A1908	DP	IRBB66	RP		
A2017WSC3-13	IR131995	IRBB64/IR03A477//IRRI154	F1	IR15A1908	DP	IRBB66	RP		
A2017WSC3-14	IR131995	IRBB64/IR03A477//IRRI154	F1	IR15A1908	DP	IRBB66	RP		
A2017WSC3-15	IR131995	IRBB64/IR03A477//IRRI154	F1	IR15A1908	DP	IRBB66	RP		
A2017WSC3-16	IR131995	IRBB64/IR03A477//IRRI154	F1	IR15A1908	DP	IRBB66	RP		
A2017WSC30-01	IR132022	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1908	RP		
A2017WSC30-02	IR132022	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1908	RP		
A2017WSC30-03	IR132022	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1908	RP		
A2017WSC30-04	IR132022	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1908	RP		
A2017WSC30-05	IR132022	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1908	RP		
A2017WSC30-06	IR132022	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1908	RP		
A2017WSC30-07	IR132022	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1908	RP		
A2017WSC30-08	IR132022	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1908	RP		
A2017WSC30-09	IR132022	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1908	RP		
A2017WSC30-10	IR132022	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1908	RP		
A2017WSC30-11	IR132022	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1908	RP		
A2017WSC30-12	IR132022	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1908	RP		
A2017WSC30-13	IR132022	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1908	RP		
A2017WSC30-14	IR132022	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1908	RP		
A2017WSC30-15	IR132022	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1908	RP		
A2017WSC30-16	IR132022	IR03A568/IR05F102	F1	IR15A1029	DP	IR15A1908	RP		
A2017WSC31-01	IR132023	IR03A568/IR05F102	F1	IR15A1029	DP	IR12N235	RP		
A2017WSC31-02	IR132023	IR03A568/IR05F102	F1	IR15A1029	DP	IR12N235	RP		
A2017WSC31-03	IR132023	IR03A568/IR05F102	F1	IR15A1029	DP	IR12N235	RP		
A2017WSC31-04	IR132023	IR03A568/IR05F102	F1	IR15A1029	DP	IR12N235	RP		
A2017WSC31-05	IR132023	IR03A568/IR05F102	F1	IR15A1029	DP	IR12N235	RP		
A2017WSC31-06	IR132023	IR03A568/IR05F102	F1	IR15A1029	DP	IR12N235	RP		
A2017WSC31-07	IR132023	IR03A568/IR05F102	F1	IR15A1029	DP	IR12N235	RP		
A2017WSC31-08	IR132023	IR03A568/IR05F102	F1	IR15A1029	DP	IR12N235	RP		
A2017WSC31-09	IR132023	IR03A568/IR05F102	F1	IR15A1029	DP	IR12N235	RP		
A2017WSC31-10	IR132023	IR03A568/IR05F102	F1	IR15A1029	DP	IR12N235	RP		
A2017WSC31-11	IR132023	IR03A568/IR05F102	F1	IR15A1029	DP	IR12N235	RP		
A2017WSC31-12	IR132023	IR03A568/IR05F102	F1	IR15A1029	DP	IR12N235	RP		
A2017WSC33-01	IR132025	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1659	RP		
A2017WSC33-02	IR132025	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1659	RP		
A2017WSC33-03	IR132025	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1659	RP		
A2017WSC33-04	IR132025	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1659	RP		
A2017WSC33-05	IR132025	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1659	RP		
A2017WSC33-06	IR132025	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1659	RP		
A2017WSC33-07	IR132025	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1659	RP		
A2017WSC33-08	IR132025	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1659	RP		
A2017WSC33-09	IR132025	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1659	RP		
A2017WSC33-10	IR132025	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1659	RP		
A2017WSC33-11	IR132025	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1659	RP		
A2017WSC33-12	IR132025	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1659	RP		
A2017WSC34-01	IR132026	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1751	RP		
A2017WSC34-02	IR132026	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1751	RP		
A2017WSC34-03	IR132026	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1751	RP		
A2017WSC34-04	IR132026	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1751	RP		
A2017WSC34-05	IR132026	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1751	RP		
A2017WSC34-06	IR132026	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1751	RP		
A2017WSC34-07	IR132026	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1751	RP		
A2017WSC34-08	IR132026	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1751	RP		
A2017WSC34-09	IR132026	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1751	RP		
A2017WSC34-10	IR132026	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1751	RP		
A2017WSC34-11	IR132026	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1751	RP		
A2017WSC34-12	IR132026	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1751	RP		
A2017WSC34-13	IR132026	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1751	RP		
A2017WSC34-14	IR132026	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1751	RP		
A2017WSC34-15	IR132026	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1751	RP		
A2017WSC34-16	IR132026	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1751	RP		
A2017WSC35-01	IR132027	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1908	RP		
A2017WSC35-02	IR132027	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1908	RP		
A2017WSC35-03	IR132027	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1908	RP		
A2017WSC35-04	IR132027	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1908	RP		
A2017WSC35-05	IR132027	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1908	RP		
A2017WSC35-06	IR132027	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1908	RP		
A2017WSC35-07	IR132027	IR10M244/IR67966-44-2-3-2//PAU201	F1	IR15A1169	DP	IR15A1908	RP		
